,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
15709,14979,2012-09-21,3,1,9,0,5,1,1.0,0.52,0.5,0.77,0.0,35.0,468.0,503.0,7.0
15710,14980,2012-09-21,3,1,9,0,5,1,1.0,0.54,0.5152,0.73,0.1343,31.0,726.0,757.0,8.0
15711,14981,2012-09-21,3,1,9,0,5,1,1.0,0.58,0.5455,0.68,0.1343,35.0,348.0,383.0,9.0
15712,14982,2012-09-21,3,1,9,0,5,1,1.0,0.62,0.6061,0.61,0.2239,44.0,181.0,225.0,10.0
15713,14983,2012-09-21,3,1,9,0,5,1,1.0,0.66,0.6212,0.57,0.2239,79.0,242.0,321.0,11.0
15714,14984,2012-09-21,3,1,9,0,5,1,1.0,0.68,0.6364,0.57,0.1642,84.0,305.0,389.0,12.0
15715,14985,2012-09-21,3,1,9,0,5,1,1.0,0.7,0.6515,0.54,0.1642,105.0,316.0,421.0,13.0
15716,14986,2012-09-21,3,1,9,0,5,1,1.0,0.7,0.6515,0.54,0.2985,113.0,299.0,412.0,14.0
15717,14987,2012-09-21,3,1,9,0,5,1,1.0,0.7,0.6515,0.54,0.2239,90.0,333.0,423.0,15.0
15718,14988,2012-09-21,3,1,9,0,5,1,1.0,0.7,0.6515,0.54,0.194,103.0,464.0,567.0,16.0
15719,14989,2012-09-21,3,1,9,0,5,1,1.0,0.68,0.6364,0.57,0.2836,107.0,739.0,846.0,17.0
15720,14990,2012-09-21,3,1,9,0,5,1,1.0,0.66,0.6212,0.61,0.2537,106.0,699.0,805.0,18.0
15721,14991,2012-09-21,3,1,9,0,5,1,1.0,0.64,0.6061,0.65,0.2537,95.0,493.0,588.0,19.0
15722,14992,2012-09-21,3,1,9,0,5,1,1.0,0.62,0.6061,0.69,0.194,54.0,315.0,369.0,20.0
15723,14993,2012-09-21,3,1,9,0,5,1,1.0,0.6,0.5909,0.73,0.2537,46.0,266.0,312.0,21.0
15724,14994,2012-09-21,3,1,9,0,5,1,1.0,0.6,0.5909,0.73,0.194,47.0,248.0,295.0,22.0
15725,14995,2012-09-21,3,1,9,0,5,1,1.0,0.6,0.5909,0.73,0.3284,23.0,163.0,186.0,23.0
15726,14996,2012-09-22,3,1,9,0,6,0,1.0,0.6,0.5909,0.73,0.2836,32.0,140.0,172.0,0.0
15727,14997,2012-09-22,3,1,9,0,6,0,1.0,0.58,0.5455,0.83,0.2985,18.0,106.0,124.0,1.0
15728,14998,2012-09-22,3,1,9,0,6,0,1.0,0.56,0.5303,0.88,0.2537,10.0,73.0,83.0,2.0
15729,14999,2012-09-22,3,1,9,0,6,0,1.0,0.56,0.5303,0.83,0.2836,6.0,39.0,45.0,3.0
15730,15000,2012-09-22,3,1,9,0,6,0,1.0,0.56,0.5303,0.83,0.2836,5.0,10.0,15.0,4.0
15731,15001,2012-09-22,3,1,9,0,6,0,1.0,0.56,0.5303,0.83,0.3284,2.0,15.0,17.0,5.0
15732,15002,2012-09-22,3,1,9,0,6,0,1.0,0.56,0.5303,0.83,0.2985,6.0,35.0,41.0,6.0
15733,15003,2012-09-22,3,1,9,0,6,0,1.0,0.58,0.5455,0.78,0.2537,7.0,70.0,77.0,7.0
15734,15004,2012-09-22,3,1,9,0,6,0,1.0,0.6,0.5909,0.73,0.2985,21.0,197.0,218.0,8.0
15735,15005,2012-09-22,3,1,9,0,6,0,1.0,0.64,0.6061,0.69,0.2537,88.0,289.0,377.0,9.0
15736,15006,2012-09-22,3,1,9,0,6,0,1.0,0.66,0.6212,0.65,0.3284,124.0,350.0,474.0,10.0
15737,15007,2012-09-22,3,1,9,0,6,0,1.0,0.7,0.6515,0.58,0.2836,189.0,437.0,626.0,11.0
15738,15008,2012-09-22,3,1,9,0,6,0,1.0,0.72,0.6667,0.54,0.2985,228.0,460.0,688.0,12.0
15739,15009,2012-09-22,3,1,9,0,6,0,1.0,0.74,0.6667,0.51,0.3582,273.0,434.0,707.0,13.0
15740,15010,2012-09-22,3,1,9,0,6,0,1.0,0.76,0.6818,0.48,0.2836,250.0,404.0,654.0,14.0
15741,15011,2012-09-22,3,1,9,0,6,0,1.0,0.74,0.6667,0.48,0.3881,307.0,443.0,750.0,15.0
15742,15012,2012-09-22,3,1,9,0,6,0,1.0,0.74,0.6667,0.51,0.3284,253.0,427.0,680.0,16.0
15743,15013,2012-09-22,3,1,9,0,6,0,1.0,0.74,0.6667,0.51,0.3284,195.0,451.0,646.0,17.0
15744,15014,2012-09-22,3,1,9,0,6,0,1.0,0.72,0.6667,0.54,0.2836,171.0,427.0,598.0,18.0
15745,15015,2012-09-22,3,1,9,0,6,0,1.0,0.7,0.6515,0.58,0.194,99.0,308.0,407.0,19.0
15746,15016,2012-09-22,3,1,9,0,6,0,1.0,0.7,0.6515,0.54,0.2537,76.0,249.0,325.0,20.0
15747,15017,2012-09-22,3,1,9,0,6,0,1.0,0.64,0.6212,0.57,0.2537,59.0,202.0,261.0,21.0
15748,15018,2012-09-22,3,1,9,0,6,0,1.0,0.62,0.6212,0.57,0.194,59.0,180.0,239.0,22.0
15749,15019,2012-09-22,3,1,9,0,6,0,1.0,0.62,0.6212,0.5,0.194,34.0,137.0,171.0,23.0
15750,15020,2012-09-23,4,1,9,0,0,0,1.0,0.62,0.6212,0.38,0.2537,34.0,146.0,180.0,0.0
15751,15021,2012-09-23,4,1,9,0,0,0,1.0,0.54,0.5152,0.52,0.3582,23.0,119.0,142.0,1.0
15752,15022,2012-09-23,4,1,9,0,0,0,1.0,0.52,0.5,0.48,0.2537,18.0,77.0,95.0,2.0
15753,15023,2012-09-23,4,1,9,0,0,0,1.0,0.48,0.4697,0.55,0.2985,13.0,41.0,54.0,3.0
15754,15024,2012-09-23,4,1,9,0,0,0,1.0,0.46,0.4545,0.55,0.2239,1.0,9.0,10.0,4.0
15755,15025,2012-09-23,4,1,9,0,0,0,1.0,0.46,0.4545,0.59,0.2537,1.0,5.0,6.0,5.0
15756,15026,2012-09-23,4,1,9,0,0,0,1.0,0.44,0.4394,0.62,0.2537,5.0,11.0,16.0,6.0
15757,15027,2012-09-23,4,1,9,0,0,0,1.0,0.46,0.4545,0.59,0.2239,9.0,48.0,57.0,7.0
15758,15028,2012-09-23,4,1,9,0,0,0,1.0,0.48,0.4697,0.55,0.3582,38.0,137.0,175.0,8.0
15759,15029,2012-09-23,4,1,9,0,0,0,1.0,0.5,0.4848,0.51,0.3284,71.0,205.0,276.0,9.0
15760,15030,2012-09-23,4,1,9,0,0,0,1.0,0.54,0.5152,0.45,0.2537,138.0,351.0,489.0,10.0
15761,15031,2012-09-23,4,1,9,0,0,0,1.0,0.56,0.5303,0.46,0.2537,186.0,384.0,570.0,11.0
15762,15032,2012-09-23,4,1,9,0,0,0,1.0,0.56,0.5303,0.43,0.1045,250.0,526.0,776.0,12.0
15763,15033,2012-09-23,4,1,9,0,0,0,1.0,0.6,0.6212,0.38,0.1642,257.0,445.0,702.0,13.0
15764,15034,2012-09-23,4,1,9,0,0,0,1.0,0.6,0.6212,0.38,0.194,266.0,400.0,666.0,14.0
15765,15035,2012-09-23,4,1,9,0,0,0,1.0,0.6,0.6212,0.33,0.2239,265.0,375.0,640.0,15.0
15766,15036,2012-09-23,4,1,9,0,0,0,1.0,0.6,0.6212,0.33,0.3284,254.0,437.0,691.0,16.0
15767,15037,2012-09-23,4,1,9,0,0,0,1.0,0.56,0.5303,0.35,0.2985,227.0,496.0,723.0,17.0
15768,15038,2012-09-23,4,1,9,0,0,0,1.0,0.54,0.5152,0.37,0.194,135.0,405.0,540.0,18.0
15769,15039,2012-09-23,4,1,9,0,0,0,1.0,0.52,0.5,0.42,0.1642,82.0,331.0,413.0,19.0
15770,15040,2012-09-23,4,1,9,0,0,0,1.0,0.52,0.5,0.42,0.1642,60.0,192.0,252.0,20.0
15771,15041,2012-09-23,4,1,9,0,0,0,2.0,0.52,0.5,0.48,0.1045,51.0,145.0,196.0,21.0
15772,15042,2012-09-23,4,1,9,0,0,0,1.0,0.52,0.5,0.48,0.0,40.0,98.0,138.0,22.0
15773,15043,2012-09-23,4,1,9,0,0,0,2.0,0.5,0.4848,0.59,0.1045,30.0,70.0,100.0,23.0
15774,15044,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.63,0.194,10.0,54.0,64.0,0.0
15775,15045,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.67,0.1343,6.0,12.0,18.0,1.0
15776,15046,2012-09-24,4,1,9,0,1,1,2.0,0.46,0.4545,0.63,0.1343,0.0,8.0,8.0,2.0
15777,15047,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.63,0.1642,0.0,5.0,5.0,3.0
15778,15048,2012-09-24,4,1,9,0,1,1,1.0,0.44,0.4394,0.67,0.1045,0.0,8.0,8.0,4.0
15779,15049,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.63,0.0,2.0,35.0,37.0,5.0
15780,15050,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.59,0.0,6.0,162.0,168.0,6.0
15781,15051,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.67,0.1343,17.0,513.0,530.0,7.0
15782,15052,2012-09-24,4,1,9,0,1,1,1.0,0.5,0.4848,0.55,0.194,31.0,719.0,750.0,8.0
15783,15053,2012-09-24,4,1,9,0,1,1,1.0,0.52,0.5,0.52,0.194,42.0,286.0,328.0,9.0
15784,15054,2012-09-24,4,1,9,0,1,1,1.0,0.54,0.5152,0.49,0.2239,52.0,146.0,198.0,10.0
15785,15055,2012-09-24,4,1,9,0,1,1,1.0,0.56,0.5303,0.37,0.194,71.0,167.0,238.0,11.0
15786,15056,2012-09-24,4,1,9,0,1,1,1.0,0.56,0.5303,0.35,0.2985,77.0,265.0,342.0,12.0
15787,15057,2012-09-24,4,1,9,0,1,1,1.0,0.6,0.6212,0.31,0.2985,80.0,248.0,328.0,13.0
15788,15058,2012-09-24,4,1,9,0,1,1,1.0,0.6,0.6061,0.28,0.0,77.0,226.0,303.0,14.0
15789,15059,2012-09-24,4,1,9,0,1,1,1.0,0.6,0.6212,0.31,0.0,84.0,216.0,300.0,15.0
15790,15060,2012-09-24,4,1,9,0,1,1,1.0,0.58,0.5455,0.3,0.2537,99.0,417.0,516.0,16.0
15791,15061,2012-09-24,4,1,9,0,1,1,1.0,0.58,0.5455,0.3,0.0,89.0,809.0,898.0,17.0
15792,15062,2012-09-24,4,1,9,0,1,1,1.0,0.54,0.5152,0.37,0.1642,95.0,758.0,853.0,18.0
15793,15063,2012-09-24,4,1,9,0,1,1,1.0,0.52,0.5,0.39,0.1343,56.0,534.0,590.0,19.0
15794,15064,2012-09-24,4,1,9,0,1,1,1.0,0.52,0.5,0.52,0.1045,52.0,380.0,432.0,20.0
15795,15065,2012-09-24,4,1,9,0,1,1,1.0,0.5,0.4848,0.51,0.1343,26.0,230.0,256.0,21.0
15796,15066,2012-09-24,4,1,9,0,1,1,1.0,0.5,0.4848,0.51,0.2239,18.0,154.0,172.0,22.0
15797,15067,2012-09-24,4,1,9,0,1,1,1.0,0.46,0.4545,0.63,0.1343,11.0,83.0,94.0,23.0
15798,15068,2012-09-25,4,1,9,0,2,1,1.0,0.46,0.4545,0.67,0.1642,8.0,56.0,64.0,0.0
15799,15069,2012-09-25,4,1,9,0,2,1,1.0,0.44,0.4394,0.72,0.1343,2.0,11.0,13.0,1.0
15800,15070,2012-09-25,4,1,9,0,2,1,1.0,0.42,0.4242,0.77,0.1343,5.0,9.0,14.0,2.0
15801,15071,2012-09-25,4,1,9,0,2,1,1.0,0.42,0.4242,0.71,0.0896,2.0,3.0,5.0,3.0
15802,15072,2012-09-25,4,1,9,0,2,1,1.0,0.42,0.4242,0.71,0.1343,2.0,7.0,9.0,4.0
15803,15073,2012-09-25,4,1,9,0,2,1,1.0,0.42,0.4242,0.77,0.0896,1.0,46.0,47.0,5.0
15804,15074,2012-09-25,4,1,9,0,2,1,1.0,0.44,0.4394,0.77,0.2239,5.0,189.0,194.0,6.0
15805,15075,2012-09-25,4,1,9,0,2,1,1.0,0.44,0.4394,0.77,0.194,17.0,539.0,556.0,7.0
15806,15076,2012-09-25,4,1,9,0,2,1,1.0,0.48,0.4697,0.67,0.194,41.0,764.0,805.0,8.0
15807,15077,2012-09-25,4,1,9,0,2,1,1.0,0.54,0.5152,0.56,0.2537,28.0,381.0,409.0,9.0
15808,15078,2012-09-25,4,1,9,0,2,1,1.0,0.56,0.5303,0.52,0.2985,45.0,125.0,170.0,10.0
15809,15079,2012-09-25,4,1,9,0,2,1,1.0,0.6,0.6212,0.46,0.2985,63.0,155.0,218.0,11.0
15810,15080,2012-09-25,4,1,9,0,2,1,1.0,0.62,0.6212,0.43,0.2836,69.0,233.0,302.0,12.0
15811,15081,2012-09-25,4,1,9,0,2,1,1.0,0.64,0.6212,0.47,0.2537,48.0,257.0,305.0,13.0
15812,15082,2012-09-25,4,1,9,0,2,1,1.0,0.66,0.6212,0.39,0.3284,80.0,213.0,293.0,14.0
15813,15083,2012-09-25,4,1,9,0,2,1,1.0,0.66,0.6212,0.36,0.3284,56.0,247.0,303.0,15.0
15814,15084,2012-09-25,4,1,9,0,2,1,1.0,0.66,0.6212,0.39,0.2985,59.0,436.0,495.0,16.0
15815,15085,2012-09-25,4,1,9,0,2,1,1.0,0.66,0.6212,0.39,0.2836,107.0,860.0,967.0,17.0
15816,15086,2012-09-25,4,1,9,0,2,1,1.0,0.64,0.6212,0.41,0.2239,64.0,758.0,822.0,18.0
15817,15087,2012-09-25,4,1,9,0,2,1,1.0,0.62,0.6212,0.5,0.2537,49.0,490.0,539.0,19.0
15818,15088,2012-09-25,4,1,9,0,2,1,1.0,0.6,0.6212,0.56,0.2985,37.0,388.0,425.0,20.0
15819,15089,2012-09-25,4,1,9,0,2,1,1.0,0.6,0.6212,0.56,0.2985,34.0,263.0,297.0,21.0
15820,15090,2012-09-25,4,1,9,0,2,1,1.0,0.6,0.6212,0.56,0.2836,14.0,174.0,188.0,22.0
15821,15091,2012-09-25,4,1,9,0,2,1,1.0,0.6,0.6212,0.56,0.3284,9.0,89.0,98.0,23.0
15822,15092,2012-09-26,4,1,9,0,3,1,1.0,0.58,0.5455,0.64,0.2985,6.0,34.0,40.0,0.0
15823,15093,2012-09-26,4,1,9,0,3,1,1.0,0.58,0.5455,0.64,0.3284,10.0,19.0,29.0,1.0
15824,15094,2012-09-26,4,1,9,0,3,1,2.0,0.58,0.5455,0.64,0.2836,2.0,15.0,17.0,2.0
15825,15095,2012-09-26,4,1,9,0,3,1,2.0,0.58,0.5455,0.64,0.2836,4.0,6.0,10.0,3.0
15826,15096,2012-09-26,4,1,9,0,3,1,1.0,0.56,0.5303,0.73,0.2537,2.0,12.0,14.0,4.0
15827,15097,2012-09-26,4,1,9,0,3,1,1.0,0.56,0.5303,0.73,0.2239,1.0,35.0,36.0,5.0
15828,15098,2012-09-26,4,1,9,0,3,1,1.0,0.54,0.5152,0.73,0.194,3.0,179.0,182.0,6.0
15829,15099,2012-09-26,4,1,9,0,3,1,1.0,0.54,0.5152,0.77,0.1343,9.0,523.0,532.0,7.0
15830,15100,2012-09-26,4,1,9,0,3,1,1.0,0.56,0.5303,0.73,0.2985,30.0,808.0,838.0,8.0
15831,15101,2012-09-26,4,1,9,0,3,1,1.0,0.6,0.6061,0.64,0.194,27.0,307.0,334.0,9.0
15832,15102,2012-09-26,4,1,9,0,3,1,1.0,0.6,0.5909,0.73,0.2836,29.0,156.0,185.0,10.0
15833,15103,2012-09-26,4,1,9,0,3,1,1.0,0.64,0.6212,0.61,0.2537,46.0,181.0,227.0,11.0
15834,15104,2012-09-26,4,1,9,0,3,1,1.0,0.68,0.6364,0.61,0.2239,56.0,260.0,316.0,12.0
15835,15105,2012-09-26,4,1,9,0,3,1,1.0,0.7,0.6515,0.58,0.2239,67.0,273.0,340.0,13.0
15836,15106,2012-09-26,4,1,9,0,3,1,1.0,0.74,0.6667,0.48,0.2836,60.0,217.0,277.0,14.0
15837,15107,2012-09-26,4,1,9,0,3,1,1.0,0.74,0.6667,0.48,0.2985,69.0,231.0,300.0,15.0
15838,15108,2012-09-26,4,1,9,0,3,1,1.0,0.74,0.6667,0.45,0.2836,71.0,397.0,468.0,16.0
15839,15109,2012-09-26,4,1,9,0,3,1,1.0,0.74,0.6667,0.48,0.2985,77.0,876.0,953.0,17.0
15840,15110,2012-09-26,4,1,9,0,3,1,1.0,0.74,0.6667,0.48,0.2239,69.0,815.0,884.0,18.0
15841,15111,2012-09-26,4,1,9,0,3,1,1.0,0.7,0.6515,0.54,0.1642,38.0,589.0,627.0,19.0
15842,15112,2012-09-26,4,1,9,0,3,1,1.0,0.66,0.6212,0.69,0.194,45.0,389.0,434.0,20.0
15843,15113,2012-09-26,4,1,9,0,3,1,1.0,0.66,0.6212,0.65,0.194,32.0,328.0,360.0,21.0
15844,15114,2012-09-26,4,1,9,0,3,1,3.0,0.62,0.6061,0.69,0.194,21.0,194.0,215.0,22.0
15845,15115,2012-09-26,4,1,9,0,3,1,2.0,0.6,0.5758,0.78,0.2537,13.0,102.0,115.0,23.0
15846,15116,2012-09-27,4,1,9,0,4,1,1.0,0.6,0.5758,0.78,0.0896,5.0,60.0,65.0,0.0
15847,15117,2012-09-27,4,1,9,0,4,1,1.0,0.6,0.5758,0.78,0.0896,5.0,16.0,21.0,1.0
15848,15118,2012-09-27,4,1,9,0,4,1,1.0,0.6,0.5758,0.78,0.0896,3.0,13.0,16.0,2.0
15849,15119,2012-09-27,4,1,9,0,4,1,1.0,0.6,0.5758,0.78,0.0,0.0,7.0,7.0,3.0
15850,15120,2012-09-27,4,1,9,0,4,1,1.0,0.56,0.5303,0.94,0.1343,2.0,6.0,8.0,4.0
15851,15121,2012-09-27,4,1,9,0,4,1,1.0,0.58,0.5455,0.83,0.0,2.0,64.0,66.0,5.0
15852,15122,2012-09-27,4,1,9,0,4,1,1.0,0.56,0.5303,0.88,0.0896,5.0,164.0,169.0,6.0
15853,15123,2012-09-27,4,1,9,0,4,1,1.0,0.6,0.5758,0.78,0.0,12.0,546.0,558.0,7.0
15854,15124,2012-09-27,4,1,9,0,4,1,1.0,0.62,0.6061,0.71,0.0896,20.0,774.0,794.0,8.0
15855,15125,2012-09-27,4,1,9,0,4,1,1.0,0.66,0.6212,0.65,0.0,30.0,305.0,335.0,9.0
15856,15126,2012-09-27,4,1,9,0,4,1,2.0,0.7,0.6515,0.51,0.2836,40.0,168.0,208.0,10.0
15857,15127,2012-09-27,4,1,9,0,4,1,2.0,0.72,0.6667,0.51,0.1642,67.0,227.0,294.0,11.0
15858,15128,2012-09-27,4,1,9,0,4,1,2.0,0.74,0.6667,0.48,0.1343,63.0,272.0,335.0,12.0
15859,15129,2012-09-27,4,1,9,0,4,1,2.0,0.74,0.6667,0.48,0.0,61.0,265.0,326.0,13.0
15860,15130,2012-09-27,4,1,9,0,4,1,2.0,0.76,0.6818,0.45,0.0896,44.0,214.0,258.0,14.0
15861,15131,2012-09-27,4,1,9,0,4,1,2.0,0.76,0.6818,0.45,0.0,41.0,255.0,296.0,15.0
15862,15132,2012-09-27,4,1,9,0,4,1,2.0,0.72,0.6667,0.58,0.3284,73.0,399.0,472.0,16.0
15863,15133,2012-09-27,4,1,9,0,4,1,2.0,0.66,0.6212,0.69,0.2985,87.0,818.0,905.0,17.0
15864,15134,2012-09-27,4,1,9,0,4,1,2.0,0.66,0.6212,0.69,0.2239,77.0,822.0,899.0,18.0
15865,15135,2012-09-27,4,1,9,0,4,1,1.0,0.66,0.6212,0.65,0.1343,48.0,511.0,559.0,19.0
15866,15136,2012-09-27,4,1,9,0,4,1,2.0,0.64,0.6061,0.69,0.2239,45.0,412.0,457.0,20.0
15867,15137,2012-09-27,4,1,9,0,4,1,3.0,0.62,0.5758,0.83,0.2985,18.0,235.0,253.0,21.0
15868,15138,2012-09-27,4,1,9,0,4,1,3.0,0.62,0.5758,0.83,0.2985,2.0,45.0,47.0,22.0
15869,15139,2012-09-27,4,1,9,0,4,1,3.0,0.62,0.5758,0.83,0.1642,1.0,44.0,45.0,23.0
15870,15140,2012-09-28,4,1,9,0,5,1,3.0,0.6,0.5455,0.88,0.1642,2.0,15.0,17.0,0.0
15871,15141,2012-09-28,4,1,9,0,5,1,3.0,0.6,0.5455,0.88,0.0,0.0,13.0,13.0,1.0
15872,15142,2012-09-28,4,1,9,0,5,1,3.0,0.6,0.5455,0.88,0.2985,1.0,9.0,10.0,2.0
15873,15143,2012-09-28,4,1,9,0,5,1,2.0,0.6,0.5606,0.83,0.1343,0.0,7.0,7.0,3.0
15874,15144,2012-09-28,4,1,9,0,5,1,3.0,0.56,0.5303,0.88,0.1045,2.0,10.0,12.0,4.0
15875,15145,2012-09-28,4,1,9,0,5,1,1.0,0.56,0.5303,0.88,0.0,1.0,37.0,38.0,5.0
15876,15146,2012-09-28,4,1,9,0,5,1,2.0,0.56,0.5303,0.94,0.0896,2.0,136.0,138.0,6.0
15877,15147,2012-09-28,4,1,9,0,5,1,2.0,0.56,0.5303,0.94,0.0,10.0,384.0,394.0,7.0
15878,15148,2012-09-28,4,1,9,0,5,1,1.0,0.6,0.5606,0.83,0.0896,31.0,674.0,705.0,8.0
15879,15149,2012-09-28,4,1,9,0,5,1,2.0,0.62,0.5758,0.83,0.1045,27.0,399.0,426.0,9.0
15880,15150,2012-09-28,4,1,9,0,5,1,2.0,0.64,0.5909,0.78,0.1343,51.0,194.0,245.0,10.0
15881,15151,2012-09-28,4,1,9,0,5,1,2.0,0.66,0.6212,0.69,0.0,109.0,252.0,361.0,11.0
15882,15152,2012-09-28,4,1,9,0,5,1,2.0,0.7,0.6515,0.54,0.2537,94.0,286.0,380.0,12.0
15883,15153,2012-09-28,4,1,9,0,5,1,2.0,0.7,0.6515,0.51,0.2537,106.0,304.0,410.0,13.0
15884,15154,2012-09-28,4,1,9,0,5,1,2.0,0.7,0.6515,0.54,0.2537,105.0,294.0,399.0,14.0
15885,15155,2012-09-28,4,1,9,0,5,1,2.0,0.68,0.6364,0.54,0.2836,104.0,288.0,392.0,15.0
15886,15156,2012-09-28,4,1,9,0,5,1,2.0,0.66,0.6212,0.5,0.2239,83.0,419.0,502.0,16.0
15887,15157,2012-09-28,4,1,9,0,5,1,2.0,0.66,0.6212,0.54,0.2985,101.0,707.0,808.0,17.0
15888,15158,2012-09-28,4,1,9,0,5,1,2.0,0.64,0.6212,0.5,0.2239,58.0,609.0,667.0,18.0
15889,15159,2012-09-28,4,1,9,0,5,1,3.0,0.62,0.6212,0.5,0.2537,38.0,470.0,508.0,19.0
15890,15160,2012-09-28,4,1,9,0,5,1,3.0,0.6,0.6212,0.53,0.1642,32.0,304.0,336.0,20.0
15891,15161,2012-09-28,4,1,9,0,5,1,3.0,0.6,0.6212,0.53,0.194,32.0,205.0,237.0,21.0
15892,15162,2012-09-28,4,1,9,0,5,1,2.0,0.58,0.5455,0.53,0.2239,30.0,190.0,220.0,22.0
15893,15163,2012-09-28,4,1,9,0,5,1,2.0,0.56,0.5303,0.56,0.194,26.0,164.0,190.0,23.0
15894,15164,2012-09-29,4,1,9,0,6,0,1.0,0.54,0.5152,0.6,0.2239,15.0,134.0,149.0,0.0
15895,15165,2012-09-29,4,1,9,0,6,0,1.0,0.54,0.5152,0.6,0.2239,12.0,89.0,101.0,1.0
15896,15166,2012-09-29,4,1,9,0,6,0,2.0,0.54,0.5152,0.56,0.2239,12.0,80.0,92.0,2.0
15897,15167,2012-09-29,4,1,9,0,6,0,2.0,0.52,0.5,0.59,0.194,4.0,25.0,29.0,3.0
15898,15168,2012-09-29,4,1,9,0,6,0,1.0,0.52,0.5,0.59,0.2537,6.0,8.0,14.0,4.0
15899,15169,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.63,0.194,2.0,13.0,15.0,5.0
15900,15170,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.63,0.2537,4.0,33.0,37.0,6.0
15901,15171,2012-09-29,4,1,9,0,6,0,1.0,0.48,0.4697,0.67,0.2836,12.0,61.0,73.0,7.0
15902,15172,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.68,0.2836,37.0,174.0,211.0,8.0
15903,15173,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.63,0.194,69.0,263.0,332.0,9.0
15904,15174,2012-09-29,4,1,9,0,6,0,1.0,0.54,0.5152,0.56,0.2537,134.0,338.0,472.0,10.0
15905,15175,2012-09-29,4,1,9,0,6,0,1.0,0.56,0.5303,0.52,0.2836,217.0,446.0,663.0,11.0
15906,15176,2012-09-29,4,1,9,0,6,0,1.0,0.62,0.6212,0.41,0.2985,191.0,491.0,682.0,12.0
15907,15177,2012-09-29,4,1,9,0,6,0,1.0,0.62,0.6212,0.41,0.2985,233.0,453.0,686.0,13.0
15908,15178,2012-09-29,4,1,9,0,6,0,1.0,0.6,0.6212,0.4,0.2537,302.0,448.0,750.0,14.0
15909,15179,2012-09-29,4,1,9,0,6,0,1.0,0.6,0.6212,0.43,0.2537,271.0,456.0,727.0,15.0
15910,15180,2012-09-29,4,1,9,0,6,0,1.0,0.62,0.6212,0.41,0.2537,275.0,447.0,722.0,16.0
15911,15181,2012-09-29,4,1,9,0,6,0,1.0,0.6,0.6212,0.38,0.3582,256.0,456.0,712.0,17.0
15912,15182,2012-09-29,4,1,9,0,6,0,1.0,0.56,0.5303,0.46,0.194,174.0,420.0,594.0,18.0
15913,15183,2012-09-29,4,1,9,0,6,0,1.0,0.52,0.5,0.55,0.1642,119.0,351.0,470.0,19.0
15914,15184,2012-09-29,4,1,9,0,6,0,1.0,0.52,0.5,0.55,0.194,88.0,227.0,315.0,20.0
15915,15185,2012-09-29,4,1,9,0,6,0,1.0,0.52,0.5,0.55,0.1343,73.0,219.0,292.0,21.0
15916,15186,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.63,0.1045,48.0,173.0,221.0,22.0
15917,15187,2012-09-29,4,1,9,0,6,0,1.0,0.5,0.4848,0.59,0.0896,35.0,161.0,196.0,23.0
15918,15188,2012-09-30,4,1,9,0,0,0,1.0,0.5,0.4848,0.59,0.0,35.0,112.0,147.0,0.0
15919,15189,2012-09-30,4,1,9,0,0,0,1.0,0.5,0.4848,0.59,0.0,31.0,85.0,116.0,1.0
15920,15190,2012-09-30,4,1,9,0,0,0,1.0,0.48,0.4697,0.63,0.0,21.0,71.0,92.0,2.0
15921,15191,2012-09-30,4,1,9,0,0,0,1.0,0.46,0.4545,0.67,0.0896,17.0,41.0,58.0,3.0
15922,15192,2012-09-30,4,1,9,0,0,0,1.0,0.46,0.4545,0.67,0.0896,1.0,6.0,7.0,4.0
15923,15193,2012-09-30,4,1,9,0,0,0,1.0,0.44,0.4394,0.72,0.0,1.0,9.0,10.0,5.0
15924,15194,2012-09-30,4,1,9,0,0,0,1.0,0.44,0.4394,0.72,0.0896,2.0,20.0,22.0,6.0
15925,15195,2012-09-30,4,1,9,0,0,0,1.0,0.44,0.4394,0.77,0.0,14.0,43.0,57.0,7.0
15926,15196,2012-09-30,4,1,9,0,0,0,1.0,0.48,0.4697,0.67,0.1045,18.0,126.0,144.0,8.0
15927,15197,2012-09-30,4,1,9,0,0,0,1.0,0.52,0.5,0.63,0.1045,74.0,211.0,285.0,9.0
15928,15198,2012-09-30,4,1,9,0,0,0,1.0,0.58,0.5455,0.46,0.1642,160.0,319.0,479.0,10.0
15929,15199,2012-09-30,4,1,9,0,0,0,1.0,0.6,0.6212,0.43,0.2239,222.0,369.0,591.0,11.0
15930,15200,2012-09-30,4,1,9,0,0,0,1.0,0.62,0.6212,0.41,0.2985,206.0,474.0,680.0,12.0
